y,x,rho_weno5,rho_mdcd_hybrid,difference
0.20416666666666664,2.070833333333333,15.59026267055623,15.61740648702704,0.027143816470809767
0.20416666666666664,2.0791666666666666,15.599911772051332,15.596892459283914,-0.0030193127674174036
0.20416666666666664,2.0875000000000004,15.596483748658088,15.626832383644807,0.030348634986719247
0.20416666666666664,2.095833333333333,15.580907094301207,15.646006174450068,0.06509908014886179
0.20416666666666664,2.1041666666666665,15.534320460850266,15.581753104992869,0.04743264414260295
0.20416666666666664,2.1125,15.463806787536665,15.474409282213408,0.01060249467674268
0.20416666666666664,2.1208333333333322,15.395153492668207,15.40415997415726,0.009006481489052476
0.20416666666666664,2.129166666666667,15.345905638098928,15.394938009227163,0.04903237112823433
0.20416666666666664,2.1375,15.318504614062027,15.383476791490533,0.06497217742850658
0.20416666666666664,2.145833333333333,15.306539381824173,15.355778660861649,0.049239279037475825
0.20416666666666664,2.154166666666667,15.30267182846477,15.331023081628807,0.028351253164036194
0.20416666666666664,2.1624999999999996,15.298357651664425,15.331518625068224,0.03316097340379898
0.20416666666666664,2.1708333333333334,15.292768976341833,15.331108657194514,0.03833968085268147
0.20416666666666664,2.1791666666666667,15.281446961844823,15.308474916598003,0.027027954753179984
0.20416666666666664,2.1875,15.257078518672799,15.276604166239988,0.019525647567188997
0.20416666666666664,2.195833333333333,15.214053226707668,15.235224805165991,0.021171578458323737
0.20416666666666664,2.2041666666666666,15.151697942086072,15.162972828439257,0.011274886353184854
0.20416666666666664,2.2125000000000004,15.076467851978233,15.072404657494573,-0.004063194483659771
0.20416666666666664,2.220833333333333,14.992332264110507,14.983195413789218,-0.009136850321288748
0.20416666666666664,2.2291666666666665,14.885235795623707,14.881120016928145,-0.0041157786955619
0.20416666666666664,2.2375,14.749649474629374,14.773878549909428,0.024229075280054246
0.20416666666666664,2.2458333333333322,14.611049526625967,14.669328884816313,0.058279358190345576
0.20416666666666664,2.254166666666667,14.48711466561861,14.536950771214869,0.04983610559625973
0.20416666666666664,2.2625,14.358264804153608,14.368101265281576,0.009836461127967766
0.20416666666666664,2.270833333333333,14.19883377510453,14.18963686736327,-0.009196907741261029
0.20416666666666664,2.279166666666667,14.027890966359285,14.042030919158234,0.014139952798949196
0.20416666666666664,2.2874999999999996,13.883380580892373,13.904420580662617,0.02103999977024351
0.20416666666666664,2.2958333333333334,13.747315471142104,13.741232779598425,-0.0060826915436784645
0.20416666666666664,2.3041666666666667,13.555625272873181,13.5536482394888,-0.001977033384381599
0.20416666666666664,2.3125,13.298953833521315,13.339649905665992,0.04069607214467652
0.20416666666666664,2.320833333333333,13.054834006976387,13.159419992514282,0.104585985537895
0.20416666666666664,2.3291666666666666,12.905907739499904,13.010187002559075,0.1042792630591709
0.20416666666666664,2.3375000000000004,12.837399065173159,12.905728906321551,0.06832984114839213
0.20416666666666664,2.345833333333333,12.784697093444546,12.851625808393392,0.06692871494884578
0.20416666666666664,2.3541666666666665,12.662801130810607,12.791331876180877,0.12853074537026998
0.20416666666666664,2.3625,12.280012740994225,12.33286661043418,0.0528538694399554
0.20416666666666664,2.3708333333333322,11.747543601175757,11.621203704907495,-0.12633989626826114
0.20416666666666664,2.379166666666667,11.3418407270724,11.21219683589383,-0.12964389117857067
0.20416666666666664,2.3875,11.132246928050598,11.109075037150228,-0.023171890900369974
0.20416666666666664,2.395833333333333,11.02627630501817,11.073978821275796,0.047702516257626115
0.20416666666666664,2.404166666666667,10.963248797989905,11.044030820239453,0.08078202224954723
0.20416666666666664,2.4124999999999996,10.8904099102689,11.00995952190143,0.11954961163253053
0.20416666666666664,2.4208333333333334,10.695117473938652,10.921585514478016,0.22646804053936442
0.20416666666666664,2.4291666666666667,10.167554630518877,10.575674692710392,0.4081200621915144
0.20416666666666664,2.4375,9.420688754495204,9.71546073255415,0.2947719780589466
0.20416666666666664,2.445833333333333,8.744491802553103,8.830227700229738,0.08573589767663492
0.20416666666666664,2.4541666666666666,8.289429890142614,8.226359853436984,-0.06307003670563027
0.20416666666666664,2.4625000000000004,8.018891139501417,7.891413405519464,-0.1274777339819524
0.20416666666666664,2.470833333333333,7.835176473801334,7.727427877127955,-0.1077485966733791
0.20416666666666664,2.4791666666666665,7.723516823337589,7.654852868081195,-0.0686639552563939
0.20416666666666664,2.4875,7.677388442928135,7.63319356304584,-0.04419487988229509
0.20416666666666664,2.4958333333333322,7.672080170511718,7.632375661003519,-0.039704509508198704
0.20416666666666664,2.504166666666667,7.678269113957609,7.622248469334265,-0.05602064462334422
0.20416666666666664,2.5125,7.686562100528205,7.60446860606267,-0.08209349446553471
0.20416666666666664,2.520833333333333,7.695621673061505,7.602373281614284,-0.0932483914472213
0.20416666666666664,2.529166666666667,7.7007952430384865,7.614164678305802,-0.08663056473268416
