# step time total_mass total_momentum_x total_momentum_y total_energy
8100 12.005065919359529 200.00763980266902 198.07556289114197 -0.0034402828767316762 9036.0468910600794
8200 12.153815997769939 200.00690413535827 198.07116869949837 -0.0033394815283214474 9036.0387066672738
8300 12.302566678240744 200.00621042402372 198.06707375571179 -0.0032382971612577305 9036.0312177964606
8400 12.451317914402535 200.00555678178691 198.06326250938068 -0.0031380424751082936 9036.0243745470561
8500 12.599663724743285 200.00494286422452 198.05972873943773 -0.0030403453583889017 9036.0181362672229
8600 12.748415941954898 200.00436336567506 198.056437632506 -0.0029460508878226821 9036.0124118975891
8700 12.89716859114321 200.00381814103343 198.05338381334278 -0.002856797745720091 9036.0071654038766
8800 13.0459216364067 200.00330539891007 198.05055209381823 -0.0027739066488385034 9036.0023468711461
8900 13.194675044529809 200.00282342981313 198.04792762292954 -0.0026986224050777885 9035.9979103152309
9000 13.343428784878958 200.00237060588529 198.04549599963127 -0.0026320879557357735 9035.9938138011203
9100 13.492182829250151 200.0019453866251 198.04324337185949 -0.0025753218452270743 9035.9900199260301
9200 13.640937151702097 200.00154632679767 198.04115652349034 -0.0025291993338319163 9035.9864964263106
9300 13.789691728403072 200.00117208154862 198.03922294840177 -0.0024944372973493556 9035.9832165896223
9400 13.938446537501259 200.00082140556208 198.03743090474399 -0.0024715829859004446 9035.9801592630392
9500 14.087201559010957 200.00049314523108 198.03576944054561 -0.0024610066286625265 9035.9773083833588
9600 14.235956774699876 200.00018622441084 198.03422838640103 -0.0024628977939096519 9035.9746520596091
9700 14.384712167967812 199.99989962567054 198.03279831918408 -0.0024772653479602502 9035.9721813295564
9800 14.533467723716477 199.9996323702475 198.03147050775405 -0.0025039407993049101 9035.9698887996565
9900 14.682223428216922 199.99938350072023 198.03023685435062 -0.0025425847616181996 9035.9677674319428
10000 14.830979268982407 199.999152069975 198.02908984330054 -0.0025926962188440872 9035.9658097149222
10100 14.97973523465101 199.99893713815578 198.02802250328986 -0.0026536242326878068 9035.9640073362498
10114 15 199.998909083923 198.02788290590235 -0.0026627196045903578 9035.9637733336567
