# step time dt cfl wall_time total_l2 rho_l2 rhou_l2 rhov_l2 rhow_l2 rhoE_l2 rho_reference_l2 rhou_reference_l2 rhov_reference_l2 rhow_reference_l2 rhoE_reference_l2 rho_normalized_l2 rhou_normalized_l2 rhov_normalized_l2 rhow_normalized_l2 rhoE_normalized_l2 rho_linf rhou_linf rhov_linf rhow_linf rhoE_linf rho_reference_linf rhou_reference_linf rhov_reference_linf rhow_reference_linf rhoE_reference_linf rho_normalized_linf rhou_normalized_linf rhov_normalized_linf rhow_normalized_linf rhoE_normalized_linf consecutive reconstruction_fallbacks riemann_fallbacks residual_checked stop_reason
29 0.0023408308650584818 7.9422212807198431e-05 0.20000000000000001 19.351345999999999 11891.360820264868 279.84806229693663 2575.7913537984796 1495.5672828004547 0 26421.063060652847 nan nan nan nan nan nan nan nan nan nan 9098.9979012707336 86624.917198292562 50131.616368893759 0 904046.26280707854 nan nan nan nan nan nan nan nan nan nan 0 1 0 0 running
30 0.0024202961582146993 7.9465293156217359e-05 0.20000000000000001 19.958597999999999 11816.764370819632 277.6842528407069 2556.3915404280324 1474.5605853245149 0 26256.294974830726 nan nan nan nan nan nan nan nan nan nan 9827.2507554994136 95100.418218694249 47898.853125889334 0 1014206.8298224455 nan nan nan nan nan nan nan nan nan nan 0 1 0 0 running
31 0.0024998451282401122 7.9548970025412769e-05 0.20000000000000001 20.594031000000001 11791.622173136808 274.7088811349542 2542.5134634718947 1468.7940842310534 0 26201.423084002054 nan nan nan nan nan nan nan nan nan nan 10181.516681483825 100565.17878017365 44092.687821865045 0 1089513.9545416648 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
32 0.0025795013401845694 7.9656211944457059e-05 0.20000000000000001 21.231141000000001 11666.720406962824 272.07533484707949 2504.2057326638142 1474.1131820214393 0 25923.806515603876 nan nan nan nan nan nan nan nan nan nan 10280.038019741152 103247.96708534932 38024.788065832094 0 1128605.2190633356 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
33 0.0026592348374801142 7.9733497295544862e-05 0.20000000000000001 21.831318 11623.00793533075 273.17673044495683 2495.5817384585034 1475.4911915164541 0 25826.187084588797 nan nan nan nan nan nan nan nan nan nan 10168.250968076438 103337.41071920539 34709.152949012765 0 1138716.7548682075 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
34 0.0027390564349620487 7.9821597481934445e-05 0.20000000000000001 22.43573 11662.782151029554 275.77867909026185 2518.199792524314 1478.216075149491 0 25913.315702011721 nan nan nan nan nan nan nan nan nan nan 9900.5677913313921 100356.59312066373 35626.728824689249 0 1115451.7399152273 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
35 0.0028189859552904366 7.9929520328387663e-05 0.20000000000000001 23.085982000000001 11756.025024866274 278.51664324386513 2546.1211763066449 1481.7551779813007 0 26120.197528999182 nan nan nan nan nan nan nan nan nan nan 9693.6357065699794 98778.581501981229 37899.915189476596 0 1099180.1766181039 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
36 0.0028988185783136184 7.9832623023182026e-05 0.20000000000000001 23.669364999999999 11639.982025657338 274.12514943049138 2515.9519250185349 1463.6159093687654 0 25863.073629625258 nan nan nan nan nan nan nan nan nan nan 9134.6273383952157 92864.194803478269 34781.898283768416 0 1035823.841763196 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
37 0.0029783114220570009 7.9492843743382566e-05 0.20000000000000001 24.271982999999999 11753.270411088328 278.00100189992941 2540.967922838468 1479.0342276552783 0 26114.660288663432 nan nan nan nan nan nan nan nan nan nan 9489.7226776452953 89712.474548933707 38648.703176840674 0 953859.35655966168 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
38 0.0030576786598286803 7.9367237771679286e-05 0.20000000000000001 24.86983 11837.588695518602 280.25672012935519 2563.8990832909312 1480.4854843476435 0 26302.064006718316 nan nan nan nan nan nan nan nan nan nan 10774.310952175292 103532.70050346652 49108.929721053464 0 1095117.6407405385 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
39 0.0031370053907890023 7.9326730960321926e-05 0.20000000000000001 25.516938 11844.716735115315 280.56263816641791 2560.2899939215731 1481.2094668561328 0 26318.411634139131 nan nan nan nan nan nan nan nan nan nan 11436.622096133258 112793.23007979595 47296.366063170688 0 1207893.5286412397 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
40 0.0032163953690312434 7.9389978242240951e-05 0.20000000000000001 26.142403000000002 11851.525189903778 278.27332662043443 2555.2250091374108 1473.1740510327127 0 26334.699427909807 nan nan nan nan nan nan nan nan nan nan 11715.692844236573 118735.37834450515 43250.636397552866 0 1287099.0677051812 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
41 0.0032959059339623823 7.9510564931138981e-05 0.20000000000000001 26.765032000000001 11864.763599228063 280.35482428617922 2555.4169665151016 1490.1826498714815 0 26363.491371546457 nan nan nan nan nan nan nan nan nan nan 11839.49523236481 122181.29067778672 37122.953589635828 0 1333935.472383715 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
42 0.0033755411421660217 7.9635208203639272e-05 0.20000000000000001 27.494440000000001 11730.853500569461 276.74970793964269 2525.3411184138758 1472.3822024902815 0 26066.123066994587 nan nan nan nan nan nan nan nan nan nan 11610.041588230566 120697.72592732689 34987.183140290741 0 1329877.4361750935 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
43 0.0034552534941624303 7.9712351996408446e-05 0.20000000000000001 28.083497999999999 11801.448927405405 279.86144345310544 2550.8777462455482 1483.8269593345453 0 26221.82186236724 nan nan nan nan nan nan nan nan nan nan 11100.46889591798 116498.77743570226 35402.069689549717 0 1292426.8739006296 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
44 0.003535062585082399 7.980909091996861e-05 0.20000000000000001 28.696078 11832.236039116893 281.34326471174978 2569.1720794749785 1476.470548931336 0 26289.718217175116 nan nan nan nan nan nan nan nan nan nan 10771.547950487906 113813.03912902912 34440.245867207523 0 1267833.7590145632 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
45 0.003614975119298008 7.9912534215608941e-05 0.20000000000000001 29.282394 11849.144402476948 278.95017646691718 2560.4462783702211 1475.7772264514604 0 26328.682051828386 nan nan nan nan nan nan nan nan nan nan 9977.1204187297608 105620.75841428683 34990.03833530788 0 1187156.21088505 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
46 0.0036945433428494205 7.9568223551412687e-05 0.20000000000000001 29.883618999999999 11831.805461011058 280.01039460573736 2561.2980245538283 1471.3478739647562 0 26289.819025207536 nan nan nan nan nan nan nan nan nan nan 10624.758125974478 103523.28948499802 34459.816885457927 0 1073460.9837604708 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
47 0.0037739183633132578 7.937502046383739e-05 0.20000000000000001 30.488707000000002 12023.092166964449 283.47682764560614 2587.3419400350726 1503.8268046612895 0 26715.86670485753 nan nan nan nan nan nan nan nan nan nan 12097.502550409852 119670.60246485376 48336.310341938413 0 1266533.4792919755 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
48 0.0038532501238505005 7.9331760537242819e-05 0.20000000000000001 31.15277 11952.666796610885 283.01148424944654 2582.2055344448095 1484.6762890285265 0 26558.973495760027 nan nan nan nan nan nan nan nan nan nan 12758.38664640034 129757.03173785219 46792.067168414083 0 1387874.6234398177 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
49 0.0039326494164059781 7.9399292555477392e-05 0.20000000000000001 31.822050000000001 11961.527686429943 281.03156137065287 2580.1735904850152 1477.0135390313544 0 26579.557548539924 nan nan nan nan nan nan nan nan nan nan 12932.812923561165 135419.64056345759 42604.061715011776 0 1469834.6956552744 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
