# step time dt cfl wall_time total_l2 rho_l2 rhou_l2 rhov_l2 rhow_l2 rhoE_l2 rho_reference_l2 rhou_reference_l2 rhov_reference_l2 rhow_reference_l2 rhoE_reference_l2 rho_normalized_l2 rhou_normalized_l2 rhov_normalized_l2 rhow_normalized_l2 rhoE_normalized_l2 rho_linf rhou_linf rhov_linf rhow_linf rhoE_linf rho_reference_linf rhou_reference_linf rhov_reference_linf rhow_reference_linf rhoE_reference_linf rho_normalized_linf rhou_normalized_linf rhov_normalized_linf rhow_normalized_linf rhoE_normalized_linf consecutive reconstruction_fallbacks riemann_fallbacks robustness_level0_faces robustness_level1_faces robustness_level2_faces robustness_level3_faces troubled_cells local_recomputations step_retries proposed_dt accepted_dt minimum_rho minimum_p minimum_T minimum_e residual_checked stop_reason
4890 2.8990376237110125 0.00067309388940345761 0.02 129.40188000000001 0.092257808232134975 0.13153898589541485 0.12672078289688116 0.046196074555311592 0 0.084040329403652442 nan nan nan nan nan nan nan nan nan nan 1.5701951751882053 1.3962009483652771 0.78939328224340022 0 0.87976309158636967 nan nan nan nan nan nan nan nan nan nan 0 7 0 9347 0 0 13 3 3 0 0.00067309388940345761 0.00067309388940345761 0.0031163507858952611 -1.6422730917037273e-06 -0.018377588616874142 -0.0013126849025912545 0 running
4900 2.9057740615107002 0.00067406692422188714 0.02 129.57814999999999 0.092083978611603015 0.1312803631026499 0.12651941585861259 0.046045226357132971 0 0.083877508241858495 nan nan nan nan nan nan nan nan nan nan 1.5572429066096847 1.3877273916795461 0.78792304854913553 0 0.87848279512006666 nan nan nan nan nan nan nan nan nan nan 0 7 0 9347 0 0 13 3 3 0 0.00067406692422188714 0.00067406692422188714 0.0031699070491486513 -1.4349737262917686e-06 -0.015790034374808547 -0.0011278595993914271 0 running
4910 2.9125192668802775 0.00067486503710393285 0.02 129.77093199999999 0.091911813128144518 0.13101908711094695 0.12632232640065405 0.045898588753458085 0 0.083719144634285675 nan nan nan nan nan nan nan nan nan nan 1.5427704883358206 1.3781748696210316 0.7855706624286567 0 0.8766542760355196 nan nan nan nan nan nan nan nan nan nan 0 7 0 9347 0 0 13 3 3 0 0.00067486503710393285 0.00067486503710393285 0.0032432036206865122 -1.6507951466782768e-06 -0.017760161563202953 -0.0012685829701396059 0 running
4920 2.9192715217045153 0.00067549961338721069 0.02 129.964247 0.091747165450147675 0.13076452952303072 0.12613773609974108 0.045757193541752395 0 0.083569733935911106 nan nan nan nan nan nan nan nan nan nan 1.5268866529267622 1.3675855361460278 0.78236623813179262 0 0.87426370630321015 nan nan nan nan nan nan nan nan nan nan 0 7 0 9360 0 0 0 0 0 0 0.00067549961338721069 0.00067549961338721069 0.0033185867068153416 2.0731688463223453e-07 0.0021838466623970696 0.00015598904747877274 0 running
4930 2.9260294489905667 0.00067601703940112115 0.02 130.15603999999999 0.091594607083037988 0.13052470019573612 0.12597161085479339 0.045621874981629118 0 0.083432371739648334 nan nan nan nan nan nan nan nan nan nan 1.5097001696045322 1.3560561763286347 0.77834821352308703 0 0.87128523598316021 nan nan nan nan nan nan nan nan nan nan 0 7 0 9360 0 0 0 0 0 0 0.00067601703940112115 0.00067601703940112115 0.0033822704959361551 2.1142605650375368e-07 0.0021856407908152436 0.0001561171995087776 0 running
4940 2.9327921314184109 0.00067646747432665861 0.02 130.35314600000001 0.091456493071955719 0.13030466161643806 0.12582636962832502 0.045493315929199786 0 0.083308035014944035 nan nan nan nan nan nan nan nan nan nan 1.4913519751479769 1.3437074235367561 0.7735634139487555 0 0.8676943132444197 nan nan nan nan nan nan nan nan nan nan 0 7 0 9347 0 0 13 3 3 0 0.00067646747432665861 0.00067646747432665861 0.0034338353276183895 -2.2106489685459748e-06 -0.022509875108881524 -0.0016078482237605639 0 running
4950 2.9395591432313712 0.00067689471909689394 0.02 130.51289299999999 0.091332786392259335 0.13010605996150779 0.12570082004089228 0.045371856589616781 0 0.08319555867245175 nan nan nan nan nan nan nan nan nan nan 1.4720128479799186 1.3306629054007031 0.76806758101937511 0 0.86345333496997512 nan nan nan nan nan nan nan nan nan nan 0 7 0 9347 0 0 13 3 3 0 0.00067689471909689394 0.00067689471909689394 0.0034867283498090052 -2.4943634322621695e-06 -0.025019581238986722 -0.0017871129475287779 0 running
4960 2.9463304285114695 0.00067732205923831906 0.02 130.71138199999999 0.091221353470907818 0.1299272959168368 0.12559084039888557 0.0452572974774638 0 0.083092070945417179 nan nan nan nan nan nan nan nan nan nan 1.451888940019225 1.3170365810019187 0.76193165251881734 0 0.85848531043855736 nan nan nan nan nan nan nan nan nan nan 0 10 0 9347 0 0 13 3 3 0 0.00067732205923831906 0.00067732205923831906 0.0035220935369416483 -2.1002988836700885e-06 -0.020859181363319199 -0.0014899415275244814 0 running
4970 2.9531061624671069 0.00067778680002206898 0.02 130.902838 0.091118496459194315 0.12976420545215614 0.12549020910109704 0.045148946289851978 0 0.082993572262981097 nan nan nan nan nan nan nan nan nan nan 1.4312191607063132 1.3029257539804853 0.7552238811621157 0 0.85270957471228881 nan nan nan nan nan nan nan nan nan nan 0 10 0 9347 0 0 13 3 3 0 0.00067778680002206898 0.00067778680002206898 0.0035515234741130531 -2.6166856650723653e-06 -0.025776999592219463 -0.0018412142585310951 0 running
4980 2.9598868185734828 0.00067830789394397034 0.02 131.07630499999999 0.091018352137431355 0.12960968973622611 0.12538935286303732 0.045045802699573201 0 0.082894006437656986 nan nan nan nan nan nan nan nan nan nan 1.410259848575742 1.2884080834996172 0.74801946288672072 0 0.84610219547277488 nan nan nan nan nan nan nan nan nan nan 0 10 0 9347 0 0 13 3 3 0 0.00067830789394397034 0.00067830789394397034 0.0035757098351818398 -2.4438215811460603e-06 -0.023915022636611317 -0.0017082159044186623 0 running
4990 2.9666732639095912 0.00067893841185392696 0.02 131.217037 0.090912663253272685 0.12945356337234326 0.12527489078751136 0.044946734213662666 0 0.082784838291325852 nan nan nan nan nan nan nan nan nan nan 1.3892590077037998 1.2735428292819089 0.74039455727284764 0 0.83871356885769732 nan nan nan nan nan nan nan nan nan nan 0 10 0 9360 0 0 0 0 0 0 0.00067893841185392696 0.00067893841185392696 0.0035960237935545947 5.4126022549158535e-07 0.0052664266167030812 0.00037617333016167707 0 running
5000 2.9734667482700887 0.00067970046541124306 0.02 131.390368 0.090795961599687086 0.1292884695984261 0.12513837466672209 0.044850666249311139 0 0.0826609325238961 nan nan nan nan nan nan nan nan nan nan 1.3795413887811299 1.258377177571306 0.73241825629349044 0 0.83066079467439913 nan nan nan nan nan nan nan nan nan nan 0 10 0 9360 0 0 0 0 0 0 0.00067970046541124306 0.00067970046541124306 0.0036116181795018227 9.1773840532483724e-07 0.0088912774699075464 0.00063509124852108095 0 running
5010 2.9802685791476322 0.00068060208506820431 0.02 131.55947399999999 0.090670648835588438 0.12911573620190187 0.12498475532056821 0.044756784051120047 0 0.082526363576938044 nan nan nan nan nan nan nan nan nan nan 1.399700048788642 1.2429575864262477 0.72414917048410921 0 0.82214601820175703 nan nan nan nan nan nan nan nan nan nan 0 9 0 9360 0 0 0 0 0 0 0.00068060208506820431 0.00068060208506820431 0.0036436811787157052 6.282490117821489e-06 0.060347528531323087 0.0043105377567885144 0 running
5020 2.9870804069018573 0.00068168600626678595 0.02 131.66596799999999 0.09054208400687562 0.12893998131816176 0.12482374979208506 0.044665040724301025 0 0.082388662594753789 nan nan nan nan nan nan nan nan nan nan 1.4176449524236197 1.2273392760367905 0.71563461413273988 0 0.81346821438714789 nan nan nan nan nan nan nan nan nan nan 0 7 0 9360 0 0 0 0 0 0 0.00068168600626678595 0.00068168600626678595 0.0037318605121959758 1.2848778663516328e-05 0.052465136146885423 0.0037475097287342253 0 running
5030 2.9939040713736307 0.00068294836247809708 0.02 131.77022700000001 0.090412457184751535 0.12876193883979883 0.12465946877583267 0.044576359388463334 0 0.082251992105579416 nan nan nan nan nan nan nan nan nan nan 1.4330401879824408 1.211586082957016 0.70691333174057247 0 0.81281398599004917 nan nan nan nan nan nan nan nan nan nan 0 3 0 9360 0 0 0 0 0 0 0.00068294836247809708 0.00068294836247809708 0.003650188036600395 1.0695425571577431e-05 0.042657366296014167 0.0030469547386466184 0 running
5040 3.000684345267036 0.00068434526703615094 0.02 131.90484799999999 0.090282071554645668 0.12858032586606274 0.12449309966881153 0.044490824844688977 0 0.08211818714912357 nan nan nan nan nan nan nan nan nan nan 1.4454958771512936 1.1958862809829705 0.69809392309118001 0 0.82085786651990933 nan nan nan nan nan nan nan nan nan nan 0 3 0 9360 0 0 0 0 0 0 0.00068434526703615094 0.00068434526703615094 0.0033872176621801021 1.2159585121603032e-05 0.046862692167978531 0.0033473351583897921 0 running
5050 3.0075360523119419 0.00068585837149095716 0.02 132.052424 0.090147822256728308 0.12838995811770026 0.12432089650876198 0.044407157935858366 0 0.081984675141187166 nan nan nan nan nan nan nan nan nan nan 1.4550176884819745 1.1844932354156972 0.68906124987747797 0 0.82729233585771311 nan nan nan nan nan nan nan nan nan nan 0 3 0 9360 0 0 0 0 0 0 0.00068585837149095716 0.00068585837149095716 0.0031446959830883411 1.6917524364370298e-05 0.065399556695688837 0.0046713969117670702 0 running
5060 3.0144032502211933 0.00068743009297464333 0.02 132.16795500000001 0.090010259655461791 0.12819221834078354 0.12414389403540453 0.044323994906851634 0 0.081851490043314323 nan nan nan nan nan nan nan nan nan nan 1.4614351897692506 1.1873221376389449 0.67992204082722996 0 0.83200410026735083 nan nan nan nan nan nan nan nan nan nan 0 3 0 9360 0 0 0 0 0 0 0.00068743009297464333 0.00068743009297464333 0.002917161323268649 1.4128990426833482e-05 0.091911192780569237 0.0065650852055436359 0 running
5070 3.0212863063819428 0.00068902326175430506 0.02 132.299803 0.089870882102939378 0.12799078122016877 0.12396469018963778 0.044238439638476422 0 0.081718744587720174 nan nan nan nan nan nan nan nan nan nan 1.4648738766470666 1.187296156227698 0.67071054870952729 0 0.83503265223639711 nan nan nan nan nan nan nan nan nan nan 0 6 0 9360 0 0 0 0 0 0 0.00068902326175430506 0.00068902326175430506 0.0027433341441961126 1.1495825270737938e-05 0.094580977289564661 0.0067557840992446523 0 running
5080 3.0281853215249623 0.00069062034416937038 0.02 132.407341 0.089733163969866789 0.12779190460997791 0.12378857177083739 0.044148957950044962 0 0.081588551324500769 nan nan nan nan nan nan nan nan nan nan 1.4656145674510823 1.1846657348933562 0.66146033268751392 0 0.83648530252150066 nan nan nan nan nan nan nan nan nan nan 0 6 0 9360 0 0 0 0 0 0 0.00069062034416937038 0.00069062034416937038 0.002707690695721974 1.0529135585594407e-05 0.087763047333056399 0.0062687891018370261 0 running
5090 3.0351003099853768 0.00069221714101891829 0.02 132.529574 0.089600681691390599 0.12760132307175123 0.12362106749633453 0.044054709843391798 0 0.08146365668093547 nan nan nan nan nan nan nan nan nan nan 1.4640226702670769 1.1797583378378131 0.65457975471294017 0 0.83650597327249798 nan nan nan nan nan nan nan nan nan nan 0 6 0 9360 0 0 0 0 0 0 0.00069221714101891829 0.00069221714101891829 0.0026718249342275336 9.9061427484111578e-06 0.08345317648579785 0.005960941183850669 0 running
5100 3.0420235528731161 0.00069068783234690824 0.02 132.640264 0.089475993510399907 0.12742267844501076 0.12346608107377484 0.043956188476859087 0 0.081346225543266107 nan nan nan nan nan nan nan nan nan nan 1.4604689438874825 1.1729109715251085 0.65744868673444312 0 0.8352402546425246 nan nan nan nan nan nan nan nan nan nan 0 6 0 9360 0 0 0 0 0 0 0.00069068783234690824 0.00069068783234690824 0.0026388685789905772 9.6262972562804313e-06 0.081774952461006981 0.0058410680390961851 0 running
5110 3.048895700251566 0.00068439572486509489 0.02 132.754964 0.089360404788493275 0.1272573316800911 0.12332541864518873 0.043855383664956789 0 0.081237477146133205 nan nan nan nan nan nan nan nan nan nan 1.4553127157700023 1.1644811079639794 0.65994270175459624 0 0.83283310053584203 nan nan nan nan nan nan nan nan nan nan 0 6 0 9360 0 0 0 0 0 0 0.00068439572486509489 0.00068439572486509489 0.0026113554384384857 9.7362834368897013e-06 0.083206724900132326 0.005943337499141688 0 running
5120 3.0557055634039432 0.00067820732230010491 0.02 132.860974 0.089252262063308219 0.12710211565239554 0.12319669901497808 0.043753926602076679 0 0.081136002320087774 nan nan nan nan nan nan nan nan nan nan 1.4488175819137297 1.1547193947956682 0.66209585737086663 0 0.82939802909734683 nan nan nan nan nan nan nan nan nan nan 0 6 0 9360 0 0 0 0 0 0 0.00067820732230010491 0.00067820732230010491 0.0025897381681760688 1.0224534415939969e-05 0.087757407700112103 0.006268386270912008 0 running
5130 3.0624539267662665 0.0006720913460405933 0.02 132.99960400000001 0.089148307662853227 0.12695180898570974 0.12307500092000177 0.043653193394235859 0 0.081038786059741449 nan nan nan nan nan nan nan nan nan nan 1.4411484282747677 1.1437845879448156 0.66428416544111268 0 0.82500890733514565 nan nan nan nan nan nan nan nan nan nan 0 6 0 9360 0 0 0 0 0 0 0.0006720913460405933 0.0006720913460405933 0.002574608474970784 1.1077856184626974e-05 0.095291174145104726 0.0068065124461225033 0 running
5140 3.0691417620952071 0.00066610321685634617 0.02 133.128557 0.089043295970356207 0.12679898367598752 0.12295315608583392 0.043551499924301622 0 0.080940402691949992 nan nan nan nan nan nan nan nan nan nan 1.4324027085555462 1.1317788750780775 0.66595720523821855 0 0.81971463198850891 nan nan nan nan nan nan nan nan nan nan 0 6 0 9360 0 0 0 0 0 0 0.00066610321685634617 0.00066610321685634617 0.0025665524841978651 1.2285419363680138e-05 0.10567750891616361 0.0075483935019814291 0 running
5150 3.0757708534274157 0.00066033431028833208 0.02 133.24559500000001 0.088932763621552002 0.12663710897202671 0.12282505374846089 0.043447533061307463 0 0.080836519597367262 nan nan nan nan nan nan nan nan nan nan 1.4226373414673146 1.1321238113273511 0.66711033291236044 0 0.81355211948648654 nan nan nan nan nan nan nan nan nan nan 0 3 0 9360 0 0 0 0 0 0 0.00066033431028833208 0.00066033431028833208 0.0025509606204348599 1.3636691909382941e-05 0.11657320354188135 0.0083266574046401177 0 running
5160 3.0823197922407419 0.00065039025729705729 0.02 133.37540300000001 0.088812720411245508 0.12646131980625042 0.12268488644937364 0.043339174375466048 0 0.080722770817463999 nan nan nan nan nan nan nan nan nan nan 1.4119313530790334 1.1380094933177862 0.6677441250073386 0 0.80658306840368432 nan nan nan nan nan nan nan nan nan nan 0 3 0 9360 0 0 0 0 0 0 0.00065039025729705729 0.00065039025729705729 0.0024002006112259851 1.0964501926194814e-05 0.089464234247346841 0.0063903024529860684 0 running
5170 3.0887666564985081 0.00064000166629663274 0.02 133.508748 0.088681860898673096 0.12627012246496022 0.12253032712132793 0.043226703953137255 0 0.08059770118204472 nan nan nan nan nan nan nan nan nan nan 1.4003753053313581 1.1431946677823082 0.66787201152835118 0 0.79888563481447927 nan nan nan nan nan nan nan nan nan nan 0 3 0 9360 0 0 0 0 0 0 0.00064000166629663274 0.00064000166629663274 0.0023109293844849315 6.8166515006868448e-06 0.053207329731867016 0.0038005235562888831 0 running
5180 3.0951163517661597 0.00063133730734750383 0.02 133.65991500000001 0.088541039700369223 0.12606480646351295 0.12236228988637712 0.043110962389552664 0 0.080462152985348326 nan nan nan nan nan nan nan nan nan nan 1.3880213364298495 1.1477130430581948 0.66751679858632329 0 0.790516869148991 nan nan nan nan nan nan nan nan nan nan 0 3 0 9360 0 0 0 0 0 0 0.00063133730734750383 0.00063133730734750383 0.002231020691584245 1.5193435087653553e-06 0.011365840196771551 0.00081184572919798786 0 running
5190 3.1014075976867912 0.00062820649120876786 0.02 133.81537599999999 0.088392470775525658 0.12584849354283678 0.12218380085531735 0.0429928561212937 0 0.080318330741439348 nan nan nan nan nan nan nan nan nan nan 1.3748480588259648 1.1516790499551672 0.66669834100090419 0 0.7814839749921334 nan nan nan nan nan nan nan nan nan nan 0 3 0 9334 26 0 0 2 2 0 0.00062820649120876786 0.00062820649120876786 0.0021874636740509528 -4.9355696948166761e-07 -0.0035895487690374458 -0.00025639634091624021 0 running
5200 3.1076831427950369 0.00062698699692352925 0.02 134.00854200000001 0.088239386288396685 0.12562582689786808 0.12199937313891324 0.042873417672935316 0 0.080169327611908967 nan nan nan nan nan nan nan nan nan nan 1.3608044918695084 1.1552491726745493 0.66542779828101173 0 0.77177197266591624 nan nan nan nan nan nan nan nan nan nan 0 3 0 9347 13 0 0 1 1 0 0.00062698699692352925 0.00062698699692352925 0.0021763605990150941 -1.0623176256892295e-08 -7.5778211783573716e-05 -5.4127294188272755e-06 0 running
5210 3.113942511959928 0.00062517160923249669 0.02 134.189965 0.0880863051714489 0.12540344455467153 0.12181512020807396 0.042754410670933142 0 0.080019364809308768 nan nan nan nan nan nan nan nan nan nan 1.3459238458423273 1.1585645455360922 0.66372090942466189 0 0.76142337561004969 nan nan nan nan nan nan nan nan nan nan 0 3 0 9347 13 0 0 1 1 0 0.00062517160923249669 0.00062517160923249669 0.0021620152278304127 -1.3365915052729324e-07 -0.00093458257657020954 -6.6755898396925735e-05 0 running
5220 3.1201834744937673 0.00062328250785683586 0.02 134.360615 0.08793715692658105 0.12518727640757715 0.12163629448817176 0.042637319419572821 0 0.079871988351384191 nan nan nan nan nan nan nan nan nan nan 1.3302478378218658 1.16172755198714 0.66161007172126896 0 0.75294222703516001 nan nan nan nan nan nan nan nan nan nan 0 3 0 9347 13 0 0 1 1 0 0.00062328250785683586 0.00062328250785683586 0.002149250896679852 -2.9180433686569467e-08 -0.00020042786414128211 -1.4316276025206987e-05 0 running
5230 3.1264052137960801 0.00062130485145628703 0.02 134.53041300000001 0.08779454519798803 0.12498146805238802 0.1214662526432962 0.04252314992073658 0 0.079729383954043123 nan nan nan nan nan nan nan nan nan nan 1.3138216028180332 1.1647635573994477 0.65912407589982358 0 0.75309767650528059 nan nan nan nan nan nan nan nan nan nan 0 3 0 9360 0 0 0 0 0 0 0.00062130485145628703 0.00062130485145628703 0.0021345144553727518 4.7735780883857705e-08 0.00032256486039770687 2.3040347195591229e-05 0 running
5240 3.1326065676062549 0.0006192039846519106 0.02 134.70312100000001 0.087659616994291326 0.1247881366071166 0.12130626472957962 0.042412474344767401 0 0.079592307275040353 nan nan nan nan nan nan nan nan nan nan 1.2967018467550973 1.1676189494773852 0.65626896740115459 0 0.75363858433206432 nan nan nan nan nan nan nan nan nan nan 0 3 0 9360 0 0 0 0 0 0 0.0006192039846519106 0.0006192039846519106 0.0021192158265452348 8.4338744367994082e-08 0.00056146962725680204 4.0104973417829483e-05 0 running
5250 3.1387873733201017 0.00061775484367423983 0.02 134.85874000000001 0.087532292691434366 0.1246076152983556 0.1211559010604962 0.042305437053681755 0 0.079460374795667255 nan nan nan nan nan nan nan nan nan nan 1.2967730405055908 1.1701953986612796 0.65307162880214698 0 0.75426519696306216 nan nan nan nan nan nan nan nan nan nan 0 3 0 9347 13 0 0 1 1 0 0.00061775484367423983 0.00061775484367423983 0.0021033103528654952 -1.5984734635498402e-07 -0.001050185169291273 -7.501322645714852e-05 0 running
5260 3.1449583427699852 0.00061685907638504053 0.02 135.039751 0.087411635234786733 0.12443889668943109 0.12101366633357219 0.042201683677451862 0 0.079332473288744071 nan nan nan nan nan nan nan nan nan nan 1.2993551407215822 1.1724104040403209 0.64955416719478754 0 0.75493981813001254 nan nan nan nan nan nan nan nan nan nan 0 3 0 9360 0 0 0 0 0 0 0.00061685907638504053 0.00061685907638504053 0.0020968919402453733 2.6928161089550393e-07 0.0017514464400953085 0.00012510331728175149 0 running
5270 3.151125379204228 0.0006165243178628256 0.02 135.258613 0.087296597127571832 0.12428064290278092 0.12087800189516032 0.042100753684971175 0 0.07920755233518055 nan nan nan nan nan nan nan nan nan nan 1.3014306939091007 1.174203241572898 0.64574130095893878 0 0.75561531889468259 nan nan nan nan nan nan nan nan nan nan 0 3 0 9334 0 26 0 4 4 0 0.0006165243178628256 0.0006165243178628256 0.0020481849552494418 -7.2625727636967796e-07 -0.0046459049260918171 -0.00033185035221407541 0 running
5280 3.1572936309716586 0.00061669368334148352 0.02 135.463705 0.087186208908592147 0.12413142560290057 0.12074756146818057 0.0420021731735917 0 0.07908481614847758 nan nan nan nan nan nan nan nan nan nan 1.302987692052274 1.1755506460373386 0.64165910603604548 0 0.75623786494176026 nan nan nan nan nan nan nan nan nan nan 0 3 0 9334 0 26 0 4 4 0 0.00061669368334148352 0.00061669368334148352 0.0020253345207580384 -6.2448666878611014e-07 -0.003947969374086817 -0.00028199781273251153 0 running
5290 3.1634640475716784 0.00061710191480619792 0.02 135.64228700000001 0.087079657192373122 0.12398983429489741 0.12062126048537691 0.041905658492533492 0 0.078963800443342308 nan nan nan nan nan nan nan nan nan nan 1.3040220100136413 1.1764613927723433 0.63733813330042999 0 0.75674347498569949 nan nan nan nan nan nan nan nan nan nan 0 3 0 9334 0 26 0 4 4 0 0.00061710191480619792 0.00061710191480619792 0.0020124714578013399 -6.7642321324255088e-07 -0.0042371611837769439 -0.00030265437058933018 0 running
5300 3.1696402061298765 0.00061751177610009072 0.02 135.81472299999999 0.086976187728191684 0.12385435999135194 0.12049813846684035 0.041811066159035147 0 0.078844258145103777 nan nan nan nan nan nan nan nan nan nan 1.3045400522448922 1.1769613913771706 0.63280960224088689 0 0.75705377651066941 nan nan nan nan nan nan nan nan nan nan 0 3 0 9334 0 26 0 4 4 0 0.00061751177610009072 0.00061751177610009072 0.0020145331641443563 -5.6670862893532636e-07 -0.0035287561184669711 -0.00025205400872805017 0 running
5310 3.1758220780571715 0.00061852135950504913 0.02 136.010943 0.086875202794235079 0.12372357242514666 0.12037744583697182 0.041718449213968743 0 0.078726256471429321 nan nan nan nan nan nan nan nan nan nan 1.3045572852752949 1.1770530992869763 0.63199641078560065 0 0.75707408973654788 nan nan nan nan nan nan nan nan nan nan 0 3 0 9334 0 26 0 4 4 0 0.00061852135950504913 0.00061852135950504913 0.0020087461257091458 -5.4227360242065778e-07 -0.003351878444905807 -0.00023941988917462758 0 running
5320 3.1820123758069165 0.00061892925897691733 0.02 136.21984800000001 0.086776340133528071 0.12359618512344192 0.12025883331488148 0.041627915152179402 0 0.078610296702195159 nan nan nan nan nan nan nan nan nan nan 1.3040969008115688 1.1767085573671294 0.63310744336277436 0 0.75670184036934651 nan nan nan nan nan nan nan nan nan nan 0 3 0 9334 0 26 0 4 4 0 0.00061892925897691733 0.00061892925897691733 0.0019903949854514604 -6.5083289803643374e-07 -0.0039820202619161912 -0.00028443001900860628 0 running
5330 3.1882047436599756 0.00061942034086058149 0.02 136.383859 0.086679997193262762 0.12347168005044175 0.12014313696444173 0.041539831605453756 0 0.078497916043519841 nan nan nan nan nan nan nan nan nan nan 1.3031876889158935 1.1758663558762108 0.63412415379056464 0 0.75584807310567514 nan nan nan nan nan nan nan nan nan nan 0 3 0 9360 0 0 0 0 0 0 0.00061942034086058149 0.00061942034086058149 0.0020075443182195705 2.2308206431235346e-07 0.0013565722582294429 9.6898018547267054e-05 0 running
5340 3.1943940904094559 0.00061842100353398004 0.02 136.58424299999999 0.086587277264852144 0.12335029696799407 0.12003240866605067 0.041454585145055421 0 0.07839148805123633 nan nan nan nan nan nan nan nan nan nan 1.3018607276857015 1.1744416620350941 0.63506416081690098 0 0.75446104091915522 nan nan nan nan nan nan nan nan nan nan 0 3 0 9334 0 26 0 4 4 0 0.00061842100353398004 0.00061842100353398004 0.0019792852955738179 -6.5619200667419564e-07 -0.0039430667245846642 -0.00028164762348198804 0 running
5350 3.200575405477279 0.0006175143650100196 0.02 136.808109 0.08649960551655618 0.12323278209567688 0.11992926210385466 0.041372501836278601 0 0.078293539788354544 nan nan nan nan nan nan nan nan nan nan 1.3001455353584159 1.1723468018598742 0.6359407229231322 0 0.75252674405434516 nan nan nan nan nan nan nan nan nan nan 0 3 0 9334 0 26 0 4 4 0 0.0006175143650100196 0.0006175143650100196 0.0019845912972866306 -5.809684901249278e-07 -0.0034626838410900121 -0.00024733456033899871 0 running
5360 3.2067469867762406 0.00061670413022191228 0.02 136.986816 0.086417983447581351 0.12311974707168534 0.11983554056648438 0.041293771208172063 0 0.078205721486871174 nan nan nan nan nan nan nan nan nan nan 1.2980662118107551 1.1695086520722684 0.6367615227405401 0 0.75003670111773368 nan nan nan nan nan nan nan nan nan nan 0 3 0 9360 0 0 0 0 0 0 0.00061670413022191228 0.00061670413022191228 0.0020188707782113811 3.3222810123210979e-07 0.0019693799697309789 0.00014066999798644924 0 running
5370 3.2129038817314384 0.00061462322849649322 0.02 137.18989500000001 0.086342075162497312 0.1230107041438693 0.11975066253342811 0.041218601729441806 0 0.078127729245996952 nan nan nan nan nan nan nan nan nan nan 1.2956423041764555 1.1658816325705232 0.63752723689692248 0 0.74696223875156642 nan nan nan nan nan nan nan nan nan nan 0 3 0 9347 0 0 13 3 3 0 0.00061462322849649322 0.00061462322849649322 0.0020113082915826815 -7.1449413046528726e-07 -0.0041564813577814348 -0.00029689152586928077 0 running
5380 3.2190499221367124 0.00061420361311946494 0.02 137.34445700000001 0.086269108650787796 0.1229025144319035 0.11966990398942726 0.04114737907039976 0 0.078056228182772081 nan nan nan nan nan nan nan nan nan nan 1.2928840473360959 1.1614423778644589 0.63823337987153828 0 0.74326192881952025 nan nan nan nan nan nan nan nan nan nan 0 3 0 9360 0 0 0 0 0 0 0.00061420361311946494 0.00061420361311946494 0.002118960103210952 1.2201862944136164e-07 0.00069110338111372802 4.9364527274529198e-05 0 running
5390 3.2251900156316005 0.00061432625478569753 0.02 137.53287599999999 0.086194119917843232 0.12278942047471762 0.11958488810876126 0.041080755107507798 0 0.077985356685423432 nan nan nan nan nan nan nan nan nan nan 1.2897956722806461 1.1561883275091589 0.63887028122034772 0 0.73892297444345112 nan nan nan nan nan nan nan nan nan nan 0 3 0 9360 0 0 0 0 0 0 0.00061432625478569753 0.00061432625478569753 0.0022355164269941301 3.7977588502290094e-07 0.0021016207400239512 0.00015011576730306316 0 running
5400 3.231341598310447 0.00061609078785689617 0.02 137.71178800000001 0.086112113445360641 0.12266543994807726 0.11948743311656505 0.041019046009110501 0 0.077909315516148755 nan nan nan nan nan nan nan nan nan nan 1.2863708085137073 1.1501220076689656 0.63942547795198346 0 0.73397421680531072 nan nan nan nan nan nan nan nan nan nan 0 3 0 9360 0 0 0 0 0 0 0.00061609078785689617 0.00061609078785689617 0.0023938313929933708 4.9551130895768277e-07 0.0026901467992472799 0.00019215334300625646 0 running
5410 3.2375166249833409 0.00061880994125356435 0.02 137.84633099999999 0.086021416983773288 0.12252852567117413 0.11937511890863141 0.040961758039943306 0 0.077826066713901618 nan nan nan nan nan nan nan nan nan nan 1.2826031239448641 1.1432627522336862 0.63988302894538673 0 0.72848905178986956 nan nan nan nan nan nan nan nan nan nan 0 3 0 9347 0 0 13 3 3 0 0.00061880994125356435 0.00061880994125356435 0.0025573729986736893 -1.0579702445421417e-06 -0.0056465371024177645 -0.00040332407916996354 0 running
5420 3.2437251277447379 0.00062261988586293318 0.02 137.987887 0.085923673773599885 0.12238081463942219 0.11925122574239674 0.040907252211193124 0 0.077737163939889414 nan nan nan nan nan nan nan nan nan nan 1.2784878355691012 1.135644846415639 0.64022540607759337 0 0.72255795353884344 nan nan nan nan nan nan nan nan nan nan 0 3 0 9360 0 0 0 0 0 0 0.00062261988586293318 0.00062261988586293318 0.0027953343801035849 6.3114101922848154e-07 0.0033217865624854321 0.0002372704689994743 0 running
5430 3.2499756668579121 0.00062714728590819663 0.02 138.14411799999999 0.085821200825908647 0.12222567332823488 0.1191200281238642 0.040853349909045378 0 0.077644703853149089 nan nan nan nan nan nan nan nan nan nan 1.2740241530016627 1.127316367170327 0.64043490838455863 0 0.71625992031552599 nan nan nan nan nan nan nan nan nan nan 0 3 0 9360 0 0 0 0 0 0 0.00062714728590819663 0.00062714728590819663 0.0030296587254717241 3.5458417590346339e-07 0.0018455307058930358 0.00013182362198868456 0 running
