# step time dt cfl wall_time total_l2 rho_l2 rhou_l2 rhov_l2 rhow_l2 rhoE_l2 rho_reference_l2 rhou_reference_l2 rhov_reference_l2 rhow_reference_l2 rhoE_reference_l2 rho_normalized_l2 rhou_normalized_l2 rhov_normalized_l2 rhow_normalized_l2 rhoE_normalized_l2 rho_linf rhou_linf rhov_linf rhow_linf rhoE_linf rho_reference_linf rhou_reference_linf rhov_reference_linf rhow_reference_linf rhoE_reference_linf rho_normalized_linf rhou_normalized_linf rhov_normalized_linf rhow_normalized_linf rhoE_normalized_linf consecutive reconstruction_fallbacks riemann_fallbacks residual_checked stop_reason
330 0.22703564396144243 0.00072604317479130025 0.02 11.493563999999999 0.085643723261413951 0.13387396180387787 0.099387113797306706 0.047730958823516828 0 0.081215492377692836 nan nan nan nan nan nan nan nan nan nan 3.2750961805424321 2.8290974086795222 1.9197195716883306 0 1.9926689607737313 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
340 0.2342955284419197 0.00072592080630672908 0.02 11.836963000000001 0.084689545086703413 0.1323444572343408 0.098380451850973868 0.047329969171833984 0 0.080172941732875452 nan nan nan nan nan nan nan nan nan nan 3.1824314654096097 2.7741334162893976 1.9049844596555436 0 1.9246152139702182 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
350 0.24155337092294588 0.00072565123758465454 0.02 12.208866 0.083784578988421718 0.13088784553361626 0.097430815691484957 0.04695954152575664 0 0.079181360725149363 nan nan nan nan nan nan nan nan nan nan 3.0935469023722098 2.7502869578737132 1.8905827510447022 0 1.8590010820090268 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
360 0.24880775871525729 0.00072524534364119906 0.02 12.583677 0.082925539797784276 0.12949938109245143 0.096533305802661715 0.046618134557365937 0 0.078238139367208068 nan nan nan nan nan nan nan nan nan nan 3.008241360546668 2.7184159826155936 1.8749978790682582 0 1.83416178133665 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
370 0.25605739089541091 0.00072471452315491327 0.02 12.911248000000001 0.082113167779435198 0.12817962148635709 0.095684996044118203 0.046313610728730165 0 0.077345182414855926 nan nan nan nan nan nan nan nan nan nan 2.9263291559820237 2.6795122759681762 1.8583743265418393 0 1.817963320961292 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
380 0.26330108263026014 0.00072407053203760012 0.02 13.293824000000001 0.081341766517538286 0.12692066988755088 0.09488006475434585 0.046038402754213101 0 0.076497040729141305 nan nan nan nan nan nan nan nan nan nan 2.8504674313440899 2.634526488244497 1.8416217427581782 0 1.8052911374053946 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
390 0.27053776782158029 0.00072332531473006431 0.02 13.681819000000001 0.080606474144870613 0.12571587742195037 0.094113459220191958 0.045786145119830611 0 0.075688983630662551 nan nan nan nan nan nan nan nan nan nan 2.8013222059757648 2.5843586508143908 1.8376868232175014 0 1.7872382569859206 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
400 0.27776650008214665 0.00072249084019850116 0.02 14.150257999999999 0.079904302067104263 0.12456122430366542 0.093381185888411017 0.045554181630350341 0 0.074918352238888999 nan nan nan nan nan nan nan nan nan nan 2.7534087930727367 2.5298479449437083 1.8283388822236217 0 1.7647733621894397 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
410 0.28498380499424109 0.00072104169304838264 0.02 14.500837000000001 0.079226659336565475 0.1234455181832403 0.092672078643410663 0.045334570405548141 0 0.074176710325318251 nan nan nan nan nan nan nan nan nan nan 2.706699075787983 2.471792239279984 1.8144536175086843 0 1.7386790589197973 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
420 0.29218574653078755 0.00071950010110422545 0.02 14.820754000000001 0.078578716517522129 0.12237634696973763 0.091995923418531425 0.045126426498158533 0 0.073467399953488929 nan nan nan nan nan nan nan nan nan nan 2.6611699203953858 2.410933516743742 1.7965209791780681 0 1.7094136623837795 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
430 0.29937226989023591 0.00071795963355261228 0.02 15.120013 0.077956795523872163 0.12134767629473202 0.091344049532048069 0.0449342902528235 0 0.072788910379155691 nan nan nan nan nan nan nan nan nan nan 2.6167760585117565 2.3479165113498404 1.774912906201042 0 1.6773186410250129 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
440 0.30654344018357038 0.00071642989607282053 0.02 15.441231 0.077358652134537326 0.12035622522410783 0.090713921345237328 0.044756493074419861 0 0.072138929518084108 nan nan nan nan nan nan nan nan nan nan 2.5734749625351383 2.2954808243714915 1.750217811082218 0 1.6429072151657653 nan nan nan nan nan nan nan nan nan nan 0 0 0 0 running
